N.test,b1.test,b2.test,varInt.test,varSlope_b1.test,varSlope_b2.test,varResid.test,power_b1,power_b2,r_x1,r_x2
60,0.12,0.05,0.05,0.01,0.01,0.2,1,0.95,0.273810179222197,0.146983395299755
60,0.12,0.05,0.05,0.01,0.01,0.3,1,0.908,0.232574330704138,0.125101533752214
60,0.12,0.05,0.05,0.01,0.05,0.01,1,0.895,0.360424929047562,0.204875649495608
60,0.12,0.05,0.05,0.01,0.05,0.1,1,0.843,0.284662129884722,0.155290447188673
60,0.12,0.05,0.05,0.01,0.05,0.2,1,0.799,0.238334923117433,0.132754230497943
60,0.12,0.05,0.05,0.01,0.05,0.3,1,0.732,0.209992930069716,0.114739045987278
60,0.12,0.05,0.05,0.01,0.1,0.01,1,0.765,0.278542981211486,0.156643975538971
60,0.12,0.05,0.05,0.01,0.1,0.1,1,0.736,0.238086204643228,0.135061528032992
60,0.12,0.05,0.05,0.01,0.1,0.2,1,0.705,0.208170903757451,0.12249029630367
60,0.12,0.05,0.05,0.01,0.1,0.3,1,0.662,0.189528211007651,0.109643783985471
60,0.12,0.05,0.05,0.05,0.01,0.01,1,0.996,0.401906996543528,0.226698460660216
60,0.12,0.05,0.05,0.05,0.01,0.1,0.999,0.985,0.301901378409171,0.168088069640461
60,0.12,0.05,0.05,0.05,0.01,0.2,0.996,0.949,0.24648073050021,0.134362717494813
60,0.12,0.05,0.05,0.05,0.01,0.3,0.999,0.868,0.213853791564367,0.114591277666087
60,0.12,0.05,0.05,0.05,0.05,0.01,1,0.842,0.308466457681096,0.169401261723079
60,0.12,0.05,0.05,0.05,0.05,0.1,1,0.803,0.25906418617078,0.139153667093518
60,0.12,0.05,0.05,0.05,0.05,0.2,0.995,0.766,0.22125226182629,0.123791380852451
60,0.12,0.05,0.05,0.05,0.05,0.3,0.995,0.715,0.195354918944756,0.105968513003513
60,0.12,0.05,0.05,0.05,0.1,0.01,0.998,0.728,0.251082005481846,0.138555554741907
60,0.12,0.05,0.05,0.05,0.1,0.1,0.998,0.715,0.218076484061753,0.124500830305174
60,0.12,0.05,0.05,0.05,0.1,0.2,0.989,0.697,0.196581707979786,0.115471275025606
60,0.12,0.05,0.05,0.05,0.1,0.3,0.982,0.632,0.179666925151231,0.103698257438289
60,0.12,0.05,0.05,0.1,0.01,0.01,0.988,0.989,0.316433250679322,0.180176342060768
60,0.12,0.05,0.05,0.1,0.01,0.1,0.976,0.956,0.261594805962895,0.142260428586646
60,0.12,0.05,0.05,0.1,0.01,0.2,0.979,0.911,0.228430829425175,0.123188782294655
60,0.12,0.05,0.05,0.1,0.01,0.3,0.962,0.863,0.197256701647426,0.107020294764902
60,0.12,0.05,0.05,0.1,0.05,0.01,0.987,0.827,0.267186402046117,0.148719018809951
60,0.12,0.05,0.05,0.1,0.05,0.1,0.975,0.787,0.233892508926204,0.127321784976128
60,0.12,0.05,0.05,0.1,0.05,0.2,0.959,0.732,0.196374413951435,0.109761840579403
60,0.12,0.05,0.05,0.1,0.05,0.3,0.976,0.699,0.189506723219928,0.101375001084211
60,0.12,0.05,0.05,0.1,0.1,0.01,0.976,0.759,0.223266279595473,0.138019107952407
60,0.12,0.05,0.05,0.1,0.1,0.1,0.978,0.689,0.204819246753584,0.11891127862466
60,0.12,0.05,0.05,0.1,0.1,0.2,0.963,0.643,0.184130156373469,0.103119043023383
60,0.12,0.05,0.05,0.1,0.1,0.3,0.94,0.648,0.166996375287898,0.0997419644239131
60,0.12,0.05,0.1,0.01,0.01,0.01,1,0.998,0.549068598504953,0.328583334184542
60,0.12,0.05,0.1,0.01,0.01,0.1,1,0.984,0.352775903302261,0.19394397268342
60,0.12,0.05,0.1,0.01,0.01,0.2,1,0.956,0.274280983382705,0.147016684051609
60,0.12,0.05,0.1,0.01,0.01,0.3,1,0.902,0.231516494821893,0.124925705472637
60,0.12,0.05,0.1,0.01,0.05,0.01,1,0.87,0.360468666908994,0.19853347429699
60,0.12,0.05,0.1,0.01,0.05,0.1,1,0.834,0.283497857491237,0.15817275071658
60,0.12,0.05,0.1,0.01,0.05,0.2,1,0.779,0.237899024455167,0.127555489214461
60,0.12,0.05,0.1,0.01,0.05,0.3,1,0.721,0.208925862988436,0.110632153460567
60,0.12,0.05,0.1,0.01,0.1,0.01,1,0.792,0.278570507017856,0.163061086014399
60,0.12,0.05,0.1,0.01,0.1,0.1,1,0.759,0.237492383296377,0.138815333515278
60,0.12,0.05,0.1,0.01,0.1,0.2,1,0.69,0.208275636743751,0.120827467711784
60,0.12,0.05,0.1,0.01,0.1,0.3,1,0.669,0.187964991600833,0.110371515636126
60,0.12,0.05,0.1,0.05,0.01,0.01,1,0.996,0.404191264215071,0.229363670787526
60,0.12,0.05,0.1,0.05,0.01,0.1,0.998,0.984,0.305160488789788,0.165380381410228
60,0.12,0.05,0.1,0.05,0.01,0.2,0.997,0.944,0.248014575570354,0.13467879165085
60,0.12,0.05,0.1,0.05,0.01,0.3,0.994,0.894,0.214493871880944,0.11391807605661
60,0.12,0.05,0.1,0.05,0.05,0.01,1,0.86,0.312897727842219,0.172357332038542
60,0.12,0.05,0.1,0.05,0.05,0.1,0.999,0.809,0.252466138553884,0.138614507931063
60,0.12,0.05,0.1,0.05,0.05,0.2,0.997,0.756,0.219109241916762,0.118161108749243
60,0.12,0.05,0.1,0.05,0.05,0.3,0.992,0.712,0.195962732361663,0.106423175567195
60,0.12,0.05,0.1,0.05,0.1,0.01,0.998,0.761,0.251536742841483,0.148686014361938
60,0.12,0.05,0.1,0.05,0.1,0.1,0.996,0.742,0.219848137482966,0.129782571454155
60,0.12,0.05,0.1,0.05,0.1,0.2,0.991,0.699,0.195981622385959,0.119144304216141
60,0.12,0.05,0.1,0.05,0.1,0.3,0.99,0.662,0.180629095343636,0.106056007893372
60,0.12,0.05,0.1,0.1,0.01,0.01,0.996,0.992,0.325869607033369,0.178701478539504
60,0.12,0.05,0.1,0.1,0.01,0.1,0.992,0.961,0.26507225677143,0.14154482620891
60,0.12,0.05,0.1,0.1,0.01,0.2,0.979,0.93,0.232091769093057,0.124621026145653
60,0.12,0.05,0.1,0.1,0.01,0.3,0.968,0.872,0.19680182307758,0.109401409592159
60,0.12,0.05,0.1,0.1,0.05,0.01,0.992,0.81,0.271543057944643,0.143777103590005
60,0.12,0.05,0.1,0.1,0.05,0.1,0.977,0.778,0.227196005502866,0.126026860607409
60,0.12,0.05,0.1,0.1,0.05,0.2,0.969,0.756,0.202222163271281,0.115905110204865
60,0.12,0.05,0.1,0.1,0.05,0.3,0.964,0.671,0.185224907784332,0.098512603586181
60,0.12,0.05,0.1,0.1,0.1,0.01,0.98,0.735,0.226838825119695,0.131726612037753
60,0.12,0.05,0.1,0.1,0.1,0.1,0.97,0.705,0.202006797094829,0.11530115533675
60,0.12,0.05,0.1,0.1,0.1,0.2,0.967,0.659,0.186503355807663,0.106957963388308
60,0.12,0.05,0.1,0.1,0.1,0.3,0.954,0.62,0.169088469850553,0.0995251410782803
60,0.12,0.08,0.01,0.01,0.01,0.01,1,1,0.55119805000618,0.482350992669122
60,0.12,0.08,0.01,0.01,0.01,0.1,1,1,0.353289457261844,0.302276458268859
60,0.12,0.08,0.01,0.01,0.01,0.2,1,1,0.273740566363634,0.235049400139618
60,0.12,0.08,0.01,0.01,0.01,0.3,1,0.997,0.229226937774243,0.196875597697649
60,0.12,0.08,0.01,0.01,0.05,0.01,1,0.983,0.363355178960811,0.30574464966344
60,0.12,0.08,0.01,0.01,0.05,0.1,1,0.976,0.281879274568639,0.242247592071367
60,0.12,0.08,0.01,0.01,0.05,0.2,1,0.967,0.238956566117094,0.205672649404799
60,0.12,0.08,0.01,0.01,0.05,0.3,1,0.956,0.209669277221697,0.177062816594144
60,0.12,0.08,0.01,0.01,0.1,0.01,1,0.924,0.277978433039576,0.237444997100847
60,0.12,0.08,0.01,0.01,0.1,0.1,1,0.901,0.238417797552246,0.200088305745562
60,0.12,0.08,0.01,0.01,0.1,0.2,1,0.872,0.208921752080063,0.175380831436168
60,0.12,0.08,0.01,0.01,0.1,0.3,1,0.859,0.187173210720987,0.161548524142494
60,0.12,0.08,0.01,0.05,0.01,0.01,1,1,0.402709050704642,0.350227010653246
60,0.12,0.08,0.01,0.05,0.01,0.1,0.999,1,0.307347743144078,0.258894988246089
60,0.12,0.08,0.01,0.05,0.01,0.2,0.998,0.998,0.249783920617578,0.214296461679485
60,0.12,0.08,0.01,0.05,0.01,0.3,0.995,0.999,0.216811920235072,0.1835452980069
60,0.12,0.08,0.01,0.05,0.05,0.01,1,0.986,0.313523367188175,0.269357145673235
60,0.12,0.08,0.01,0.05,0.05,0.1,0.997,0.971,0.254020908030188,0.220541607272816
60,0.12,0.08,0.01,0.05,0.05,0.2,0.998,0.956,0.219863093499502,0.189856844654452
60,0.12,0.08,0.01,0.05,0.05,0.3,0.995,0.946,0.195866436898008,0.16788359812102
60,0.12,0.08,0.01,0.05,0.1,0.01,0.999,0.917,0.252948171890308,0.218224796647436
60,0.12,0.08,0.01,0.05,0.1,0.1,0.997,0.892,0.219589384606933,0.186157883286639
60,0.12,0.08,0.01,0.05,0.1,0.2,0.995,0.886,0.19830886930667,0.166839644053521
60,0.12,0.08,0.01,0.05,0.1,0.3,0.989,0.856,0.177346245275772,0.151923957160402
60,0.12,0.08,0.01,0.1,0.01,0.01,0.991,1,0.324559309382342,0.279822754973169
60,0.12,0.08,0.01,0.1,0.01,0.1,0.986,1,0.26178972467464,0.225216386856622
60,0.12,0.08,0.01,0.1,0.01,0.2,0.974,0.999,0.221580532342274,0.191462601856625
60,0.12,0.08,0.01,0.1,0.01,0.3,0.963,0.998,0.20244801468656,0.172121006857888
60,0.12,0.08,0.01,0.1,0.05,0.01,0.988,0.971,0.267130775310069,0.226624912726075
60,0.12,0.08,0.01,0.1,0.05,0.1,0.985,0.956,0.231466078644021,0.198955856453051
60,0.12,0.08,0.01,0.1,0.05,0.2,0.963,0.946,0.203218002843639,0.172846626682135
60,0.12,0.08,0.01,0.1,0.05,0.3,0.956,0.911,0.182589457641095,0.155719101969808
60,0.12,0.08,0.01,0.1,0.1,0.01,0.98,0.891,0.228433150126097,0.19003154711985
60,0.12,0.08,0.01,0.1,0.1,0.1,0.968,0.874,0.203672884681115,0.173794434612887
60,0.12,0.08,0.01,0.1,0.1,0.2,0.964,0.859,0.184418913050099,0.1556132604745
60,0.12,0.08,0.01,0.1,0.1,0.3,0.94,0.859,0.168240640144913,0.1444047620548
60,0.12,0.08,0.05,0.01,0.01,0.01,1,1,0.548987314305724,0.479440060677237
60,0.12,0.08,0.05,0.01,0.01,0.1,1,1,0.352035454219451,0.304524697026399
60,0.12,0.08,0.05,0.01,0.01,0.2,1,0.999,0.273713074176041,0.23333290021843
60,0.12,0.08,0.05,0.01,0.01,0.3,1,0.998,0.231959594599405,0.195913328243986
60,0.12,0.08,0.05,0.01,0.05,0.01,1,0.986,0.362313956128206,0.304772542779825
60,0.12,0.08,0.05,0.01,0.05,0.1,1,0.979,0.281439741382793,0.242589875480441
60,0.12,0.08,0.05,0.01,0.05,0.2,1,0.951,0.238153329691291,0.199357429474083
60,0.12,0.08,0.05,0.01,0.05,0.3,1,0.953,0.209303849891983,0.176280878800679
60,0.12,0.08,0.05,0.01,0.1,0.01,1,0.913,0.277207133050538,0.231110466417719
60,0.12,0.08,0.05,0.01,0.1,0.1,1,0.906,0.236042593105138,0.196587910227549
60,0.12,0.08,0.05,0.01,0.1,0.2,1,0.887,0.208157441033837,0.176154786467196
60,0.12,0.08,0.05,0.01,0.1,0.3,1,0.874,0.187864289529009,0.157043110474952
60,0.12,0.08,0.05,0.05,0.01,0.01,1,1,0.407790912557037,0.35157493899339
60,0.12,0.08,0.05,0.05,0.01,0.1,0.998,1,0.30351010585163,0.260164695758697
60,0.12,0.08,0.05,0.05,0.01,0.2,0.998,1,0.2500657567334,0.212328568419742
60,0.12,0.08,0.05,0.05,0.01,0.3,0.992,0.999,0.214314227530781,0.1835438633635
60,0.12,0.08,0.05,0.05,0.05,0.01,0.999,0.977,0.311144461687655,0.263868558487521
60,0.12,0.08,0.05,0.05,0.05,0.1,1,0.968,0.258672151189204,0.21964692701391
60,0.12,0.08,0.05,0.05,0.05,0.2,0.998,0.955,0.217880306624962,0.184254009712924
60,0.12,0.08,0.05,0.05,0.05,0.3,0.993,0.935,0.196700460261924,0.167691849998461
60,0.12,0.08,0.05,0.05,0.1,0.01,0.998,0.911,0.252316546068099,0.212651787195478
60,0.12,0.08,0.05,0.05,0.1,0.1,0.998,0.892,0.221685875940935,0.18614493718646
60,0.12,0.08,0.05,0.05,0.1,0.2,0.995,0.861,0.197223700063681,0.166326103495727
60,0.12,0.08,0.05,0.05,0.1,0.3,0.994,0.868,0.179673994528467,0.151726777196994
60,0.12,0.08,0.05,0.1,0.01,0.01,0.99,1,0.320715222158922,0.280583360255442
60,0.12,0.08,0.05,0.1,0.01,0.1,0.992,1,0.261565916973225,0.226064776886673
60,0.12,0.08,0.05,0.1,0.01,0.2,0.976,1,0.228316494891986,0.192723934257916
60,0.12,0.08,0.05,0.1,0.01,0.3,0.974,1,0.201188827356948,0.170239497310145
60,0.12,0.08,0.05,0.1,0.05,0.01,0.991,0.976,0.267783433645145,0.228197650360579
60,0.12,0.08,0.05,0.1,0.05,0.1,0.983,0.955,0.229489604756098,0.197588208127228
60,0.12,0.08,0.05,0.1,0.05,0.2,0.981,0.954,0.206909527761097,0.172530738142515
60,0.12,0.08,0.05,0.1,0.05,0.3,0.951,0.92,0.180590558290183,0.154805482714038
60,0.12,0.08,0.05,0.1,0.1,0.01,0.981,0.899,0.228328850846047,0.190554784960989
60,0.12,0.08,0.05,0.1,0.1,0.1,0.974,0.879,0.205174680010515,0.175784579287965
60,0.12,0.08,0.05,0.1,0.1,0.2,0.954,0.862,0.184199635806007,0.156622996357588
60,0.12,0.08,0.05,0.1,0.1,0.3,0.948,0.826,0.169112688851392,0.142414804436697
60,0.12,0.08,0.1,0.01,0.01,0.01,1,1,0.550136895898084,0.48070490815371
60,0.12,0.08,0.1,0.01,0.01,0.1,1,1,0.351352930981981,0.302943478864809
60,0.12,0.08,0.1,0.01,0.01,0.2,1,1,0.274183646359464,0.234576887665316
60,0.12,0.08,0.1,0.01,0.01,0.3,1,0.998,0.230280473156592,0.198057385575623
60,0.12,0.08,0.1,0.01,0.05,0.01,1,0.987,0.361863597112434,0.315868827953211
60,0.12,0.08,0.1,0.01,0.05,0.1,1,0.974,0.282959580281355,0.237476518433415
60,0.12,0.08,0.1,0.01,0.05,0.2,1,0.97,0.23699445404214,0.201431598388491
60,0.12,0.08,0.1,0.01,0.05,0.3,1,0.949,0.207834028040225,0.174679276609287
60,0.12,0.08,0.1,0.01,0.1,0.01,1,0.922,0.277142945828529,0.233587281965636
60,0.12,0.08,0.1,0.01,0.1,0.1,1,0.902,0.238657684195173,0.202119027589159
60,0.12,0.08,0.1,0.01,0.1,0.2,1,0.877,0.207736180262156,0.175382186690808
60,0.12,0.08,0.1,0.01,0.1,0.3,1,0.879,0.187333577770573,0.1636396670995
60,0.12,0.08,0.1,0.05,0.01,0.01,1,1,0.407338802051337,0.350629129971811
60,0.12,0.08,0.1,0.05,0.01,0.1,1,1,0.303187332909996,0.260801578861486
60,0.12,0.08,0.1,0.05,0.01,0.2,0.997,1,0.249866369441226,0.210743962574394
60,0.12,0.08,0.1,0.05,0.01,0.3,0.996,0.998,0.214354136957251,0.183489116648641
60,0.12,0.08,0.1,0.05,0.05,0.01,0.999,0.986,0.310732810105123,0.266242784404332
60,0.12,0.08,0.1,0.05,0.05,0.1,0.998,0.973,0.25514136985807,0.215303611574039
60,0.12,0.08,0.1,0.05,0.05,0.2,0.996,0.954,0.219656764736327,0.191467762462005
60,0.12,0.08,0.1,0.05,0.05,0.3,0.995,0.943,0.199343285654205,0.170001401127103
60,0.12,0.08,0.1,0.05,0.1,0.01,0.999,0.911,0.251899298163445,0.214728799268778
60,0.12,0.08,0.1,0.05,0.1,0.1,0.999,0.895,0.221722548145013,0.185541835625031
60,0.12,0.08,0.1,0.05,0.1,0.2,0.997,0.874,0.196839537593386,0.167228822558061
60,0.12,0.08,0.1,0.05,0.1,0.3,0.987,0.876,0.179605574401991,0.154591402231508
60,0.12,0.08,0.1,0.1,0.01,0.01,0.99,1,0.327434181124307,0.283054681578128
60,0.12,0.08,0.1,0.1,0.01,0.1,0.981,1,0.272156881725306,0.225465383027934
60,0.12,0.08,0.1,0.1,0.01,0.2,0.973,0.999,0.224774528979282,0.192736832598407
60,0.12,0.08,0.1,0.1,0.01,0.3,0.971,0.997,0.197159197940538,0.169315830729978
60,0.12,0.08,0.1,0.1,0.05,0.01,0.984,0.982,0.266115029690259,0.231143724453427
60,0.12,0.08,0.1,0.1,0.05,0.1,0.983,0.96,0.229425459985934,0.196709731284755
60,0.12,0.08,0.1,0.1,0.05,0.2,0.974,0.938,0.204852476281504,0.171933489325108
60,0.12,0.08,0.1,0.1,0.05,0.3,0.961,0.938,0.186699667707751,0.157492052923977
60,0.12,0.08,0.1,0.1,0.1,0.01,0.98,0.898,0.228766918037514,0.191163948724097
60,0.12,0.08,0.1,0.1,0.1,0.1,0.97,0.892,0.203967167139888,0.174858532626753
60,0.12,0.08,0.1,0.1,0.1,0.2,0.957,0.864,0.184736212904314,0.159011070952105
60,0.12,0.08,0.1,0.1,0.1,0.3,0.948,0.865,0.167403519453658,0.145076723404733
60,0.12,0.12,0.01,0.01,0.01,0.01,1,1,0.549069678500885,0.639008129319131
60,0.12,0.12,0.01,0.01,0.01,0.1,1,1,0.351429621821429,0.428351212769833
60,0.12,0.12,0.01,0.01,0.01,0.2,1,1,0.272129832304267,0.337805114432094
60,0.12,0.12,0.01,0.01,0.01,0.3,1,1,0.230587743354026,0.289044888226396
60,0.12,0.12,0.01,0.01,0.05,0.01,1,0.999,0.364398477169254,0.437897690824601
60,0.12,0.12,0.01,0.01,0.05,0.1,1,1,0.282666353753328,0.354827213912026
60,0.12,0.12,0.01,0.01,0.05,0.2,1,1,0.23692068773296,0.292933448482289
60,0.12,0.12,0.01,0.01,0.05,0.3,1,0.999,0.208037820574157,0.258315676322493
60,0.12,0.12,0.01,0.01,0.1,0.01,1,0.991,0.2777036258143,0.337406095548105
60,0.12,0.12,0.01,0.01,0.1,0.1,1,0.986,0.238278705797507,0.293545001597468
60,0.12,0.12,0.01,0.01,0.1,0.2,1,0.977,0.209438412941236,0.253894224524835
60,0.12,0.12,0.01,0.01,0.1,0.3,1,0.987,0.187942537702342,0.234209902028816
60,0.12,0.12,0.01,0.05,0.01,0.01,1,1,0.405797310611433,0.491592417296096
60,0.12,0.12,0.01,0.05,0.01,0.1,0.999,1,0.300547788644875,0.372366629482074
60,0.12,0.12,0.01,0.05,0.01,0.2,0.999,1,0.243948594053554,0.308813311834269
60,0.12,0.12,0.01,0.05,0.01,0.3,0.994,1,0.213969387969916,0.269451801669207
60,0.12,0.12,0.01,0.05,0.05,0.01,0.998,1,0.310352576982072,0.374749432350974
60,0.12,0.12,0.01,0.05,0.05,0.1,0.999,1,0.255504348276055,0.320745566897836
60,0.12,0.12,0.01,0.05,0.05,0.2,0.996,0.999,0.220167977134496,0.27404919981962
60,0.12,0.12,0.01,0.05,0.05,0.3,0.996,0.999,0.193951407519817,0.247920373905015
60,0.12,0.12,0.01,0.05,0.1,0.01,1,0.985,0.253097865490735,0.308083348209039
60,0.12,0.12,0.01,0.05,0.1,0.1,0.998,0.982,0.222900629902451,0.271984731866951
60,0.12,0.12,0.01,0.05,0.1,0.2,0.998,0.983,0.195265283416066,0.244899928399652
60,0.12,0.12,0.01,0.05,0.1,0.3,0.985,0.978,0.177129687810402,0.223380431130274
60,0.12,0.12,0.01,0.1,0.01,0.01,0.996,1,0.321090850912696,0.401014191281503
60,0.12,0.12,0.01,0.1,0.01,0.1,0.977,1,0.262891215392687,0.329112242923905
60,0.12,0.12,0.01,0.1,0.01,0.2,0.974,1,0.223466311956677,0.283551534677035
60,0.12,0.12,0.01,0.1,0.01,0.3,0.97,1,0.20365876225969,0.250002287662386
60,0.12,0.12,0.01,0.1,0.05,0.01,0.994,1,0.269536679578176,0.329567819704572
60,0.12,0.12,0.01,0.1,0.05,0.1,0.977,1,0.225442634565129,0.291551243967581
60,0.12,0.12,0.01,0.1,0.05,0.2,0.969,0.994,0.205317664999996,0.256736782307192
60,0.12,0.12,0.01,0.1,0.05,0.3,0.965,0.999,0.185351950839408,0.229218383341947
60,0.12,0.12,0.01,0.1,0.1,0.01,0.98,0.989,0.224787616979577,0.283882900683995
60,0.12,0.12,0.01,0.1,0.1,0.1,0.973,0.988,0.202037435177575,0.254206868622709
60,0.12,0.12,0.01,0.1,0.1,0.2,0.966,0.979,0.18493406216503,0.234304461334003
60,0.12,0.12,0.01,0.1,0.1,0.3,0.949,0.971,0.172238444815398,0.220033659227588
60,0.12,0.12,0.05,0.01,0.01,0.01,1,1,0.549845016284687,0.638242560980398
60,0.12,0.12,0.05,0.01,0.01,0.1,1,1,0.351531050408709,0.428811407812575
60,0.12,0.12,0.05,0.01,0.01,0.2,1,1,0.274599543727734,0.339150884813369
60,0.12,0.12,0.05,0.01,0.01,0.3,1,1,0.232074225179,0.288428118135261
60,0.12,0.12,0.05,0.01,0.05,0.01,1,0.999,0.365734788591026,0.438849134017196
60,0.12,0.12,0.05,0.01,0.05,0.1,1,1,0.283970859520975,0.350395341269651
60,0.12,0.12,0.05,0.01,0.05,0.2,1,1,0.238874635727161,0.293986397802615
60,0.12,0.12,0.05,0.01,0.05,0.3,1,1,0.207997096022152,0.25979041833517
60,0.12,0.12,0.05,0.01,0.1,0.01,1,0.991,0.276218188867096,0.341051362642543
60,0.12,0.12,0.05,0.01,0.1,0.1,1,0.991,0.236537824325312,0.289606725969129
60,0.12,0.12,0.05,0.01,0.1,0.2,1,0.983,0.209556789964594,0.263747150997319
60,0.12,0.12,0.05,0.01,0.1,0.3,1,0.977,0.188105507887285,0.234238789361242
60,0.12,0.12,0.05,0.05,0.01,0.01,1,1,0.403961071774024,0.491419344347258
60,0.12,0.12,0.05,0.05,0.01,0.1,1,1,0.305900507641908,0.374667807430435
60,0.12,0.12,0.05,0.05,0.01,0.2,0.995,1,0.250076114296229,0.310145917216008
60,0.12,0.12,0.05,0.05,0.01,0.3,0.993,1,0.217601456396012,0.269457842703692
60,0.12,0.12,0.05,0.05,0.05,0.01,1,1,0.308072402532299,0.381861312891046
60,0.12,0.12,0.05,0.05,0.05,0.1,0.998,1,0.255586721097529,0.315931529499559
60,0.12,0.12,0.05,0.05,0.05,0.2,0.998,1,0.223075962503221,0.273309522068541
60,0.12,0.12,0.05,0.05,0.05,0.3,0.991,0.997,0.195655877949634,0.244647246378086
60,0.12,0.12,0.05,0.05,0.1,0.01,1,0.989,0.252610259935927,0.309279026851097
60,0.12,0.12,0.05,0.05,0.1,0.1,0.997,0.987,0.216821570035413,0.275566307846582
60,0.12,0.12,0.05,0.05,0.1,0.2,0.994,0.979,0.198158822929408,0.239487193445046
60,0.12,0.12,0.05,0.05,0.1,0.3,0.991,0.972,0.177620932513269,0.216588913251273
60,0.12,0.12,0.05,0.1,0.01,0.01,0.994,1,0.323059748738629,0.399791863195917
60,0.12,0.12,0.05,0.1,0.01,0.1,0.983,1,0.260565283081043,0.326670251200391
60,0.12,0.12,0.05,0.1,0.01,0.2,0.979,1,0.225870129719883,0.280508109708653
60,0.12,0.12,0.05,0.1,0.01,0.3,0.966,1,0.202186411950455,0.252306130368964
60,0.12,0.12,0.05,0.1,0.05,0.01,0.989,1,0.269256997647731,0.330120235889846
60,0.12,0.12,0.05,0.1,0.05,0.1,0.973,1,0.229307629432954,0.285247958897605
60,0.12,0.12,0.05,0.1,0.05,0.2,0.968,1,0.204568228612404,0.257402644234489
60,0.12,0.12,0.05,0.1,0.05,0.3,0.956,0.994,0.183118280692557,0.227594713347768
60,0.12,0.12,0.05,0.1,0.1,0.01,0.986,0.984,0.228503781456519,0.279927080190111
60,0.12,0.12,0.05,0.1,0.1,0.1,0.973,0.971,0.203688017460963,0.252723649858542
60,0.12,0.12,0.05,0.1,0.1,0.2,0.977,0.979,0.18393342547013,0.227977547467972
60,0.12,0.12,0.05,0.1,0.1,0.3,0.952,0.969,0.173130398668728,0.211853683003768
60,0.12,0.12,0.1,0.01,0.01,0.01,1,1,0.550173944397211,0.638103501509988
60,0.12,0.12,0.1,0.01,0.01,0.1,1,1,0.3518288690387,0.428769040337493
60,0.12,0.12,0.1,0.01,0.01,0.2,1,1,0.273373832606288,0.338509427082423
60,0.12,0.12,0.1,0.01,0.01,0.3,1,1,0.23391268619815,0.289187701890365
60,0.12,0.12,0.1,0.01,0.05,0.01,1,1,0.362831752228185,0.431977987506905
60,0.12,0.12,0.1,0.01,0.05,0.1,1,1,0.283600563366419,0.34967841024843
60,0.12,0.12,0.1,0.01,0.05,0.2,1,0.999,0.236939219568999,0.292459198405577
60,0.12,0.12,0.1,0.01,0.05,0.3,1,0.997,0.206606030891563,0.258316554448977
60,0.12,0.12,0.1,0.01,0.1,0.01,1,0.991,0.279323784169501,0.338906991930259
60,0.12,0.12,0.1,0.01,0.1,0.1,1,0.99,0.237908518266288,0.293058664418733
60,0.12,0.12,0.1,0.01,0.1,0.2,1,0.986,0.207818921345997,0.261685703816076
60,0.12,0.12,0.1,0.01,0.1,0.3,1,0.969,0.18819969048724,0.23013266209669
60,0.12,0.12,0.1,0.05,0.01,0.01,1,1,0.409020856658116,0.493786481972349
60,0.12,0.12,0.1,0.05,0.01,0.1,1,1,0.30092733406778,0.37273639691015
60,0.12,0.12,0.1,0.05,0.01,0.2,0.996,1,0.244694107978793,0.30708138467415
60,0.12,0.12,0.1,0.05,0.01,0.3,0.992,1,0.216626594591624,0.270611496297664
60,0.12,0.12,0.1,0.05,0.05,0.01,1,1,0.309627908801301,0.380888738587232
60,0.12,0.12,0.1,0.05,0.05,0.1,0.999,0.998,0.254538532567036,0.313865577488239
60,0.12,0.12,0.1,0.05,0.05,0.2,0.994,0.999,0.219165738065817,0.271351316919268
60,0.12,0.12,0.1,0.05,0.05,0.3,0.993,0.999,0.196571297180348,0.246677218786679
60,0.12,0.12,0.1,0.05,0.1,0.01,1,0.992,0.252114955263532,0.314938378992142
60,0.12,0.12,0.1,0.05,0.1,0.1,0.998,0.986,0.220966661619236,0.274117846323615
60,0.12,0.12,0.1,0.05,0.1,0.2,0.994,0.988,0.195074752245321,0.247041066009165
60,0.12,0.12,0.1,0.05,0.1,0.3,0.995,0.974,0.180299262681312,0.219700736999061
60,0.12,0.12,0.1,0.1,0.01,0.01,0.991,1,0.319982040931635,0.400720734012705
60,0.12,0.12,0.1,0.1,0.01,0.1,0.987,1,0.263626391131936,0.329575578536786
60,0.12,0.12,0.1,0.1,0.01,0.2,0.977,1,0.223602363203303,0.281336405121223
60,0.12,0.12,0.1,0.1,0.01,0.3,0.97,1,0.201167677110166,0.251555130729524
60,0.12,0.12,0.1,0.1,0.05,0.01,0.986,0.998,0.266917791566921,0.330075195828231
60,0.12,0.12,0.1,0.1,0.05,0.1,0.981,1,0.230969077172288,0.290192186450784
60,0.12,0.12,0.1,0.1,0.05,0.2,0.972,0.998,0.205964728339588,0.25753183128805
60,0.12,0.12,0.1,0.1,0.05,0.3,0.959,0.999,0.182277532679477,0.231870972746658
60,0.12,0.12,0.1,0.1,0.1,0.01,0.984,0.983,0.226092406804989,0.273946161725628
60,0.12,0.12,0.1,0.1,0.1,0.1,0.977,0.978,0.198883735898312,0.248788829646413
60,0.12,0.12,0.1,0.1,0.1,0.2,0.961,0.97,0.182615060326534,0.228916009433024
60,0.12,0.12,0.1,0.1,0.1,0.3,0.958,0.969,0.169008051563701,0.210170205781519
